ExtractedComposition_id,lower_wf_analysis,central_wf_analysis,upper_wf_analysis
5624764,,1.35e-05,
5613728,,8.3e-06,
5591656,,1e-07,
5646836,,0.0,
5635800,,2.92e-05,
5608399,,1.2e-06,
5663579,,0.0003725,
5619435,,0.0001391,
5597363,,0.9509628,
5652543,,2.68e-05,
5641507,,0.0,
5630226,,1.55e-05,
5602603,,0.0001271,
5657783,,1.29e-05,
5624675,,0.202397,
5613639,,0.0020642,
5591567,,5.12e-05,
5646747,,0.0176943,
5635711,,2.84e-05,
5608310,,1e-07,
5663490,,2e-07,
5619346,,8.7e-06,
5597274,,0.0002297,
5652454,,5.59e-05,
5641418,,0.0003295,
5630482,,1.6e-06,
5602514,,5.6e-06,
5657694,,4.6e-06,
5613550,,0.000226,
5591478,,0.0001521,
5646658,,0.0001931,
5635622,,2.3e-05,
5608221,,5.54e-05,
5663401,,1e-07,
5619257,,0.8436409,
5597185,,6.22e-05,
5652365,,0.000113,
5641329,,1.32e-05,
5630393,,0.0001459,
5602425,,1.15e-05,
5657605,,5.61e-05,
5624497,,2.65e-05,
5613461,,5.96e-05,
5591389,,1e-07,
5646569,,9.7e-06,
5635533,,0.0,
5608132,,0.0004755,
5663312,,0.058209,
5619168,,0.1064474,
5597096,,0.0006274,
5652276,,0.0002384,
5641240,,4.19e-05,
5630304,,5.8e-06,
5602681,,4.62e-05,
5657861,,0.8721211,
5624753,,0.0124575,
5613717,,6.19e-05,
5591645,,8e-07,
5646825,,4.23e-05,
5635789,,2.8e-06,
5608388,,0.0008772,
5663568,,2e-07,
5619424,,7e-06,
5597352,,1.2e-06,
5652532,,0.2366496,
5641496,,1.9e-06,
5630215,,0.0001222,
5602592,,2e-07,
5657772,,0.0,
5624664,,0.0021223,
5613628,,3.4e-06,
5591556,,1e-07,
5646736,,2.3e-05,
5635700,,3e-06,
5608299,,7e-06,
5663479,,3.41e-05,
5619335,,1.6e-06,
5597263,,0.0212568,
5652443,,2e-07,
5641407,,1.2e-06,
5630471,,3.31e-05,
5602503,,8.55e-05,
5657683,,0.1149988,
5624575,,1.03e-05,
5613539,,2e-07,
5591467,,1.38e-05,
5646647,,6.78e-05,
5635611,,3.4e-06,
5608210,,1e-07,
5663390,,1.7e-06,
5619246,,1e-07,
5597174,,0.2955221,
5652354,,5e-07,
5641318,,1.7e-06,
5630382,,3.42e-05,
5602414,,0.0003581,
5657594,,0.0013525,
5624486,,1e-06,
5613450,,0.0003019,
5591378,,4e-07,
5646558,,0.0001756,
5635522,,1.85e-05,
5608121,,0.0001025,
5663301,,0.0003628,
5619157,,2.5e-06,
5597085,,5.32e-05,
5652265,,6e-07,
5641229,,1e-07,
5630293,,2.9e-05,
5602670,,1e-07,
5657850,,3.9e-06,
5624742,,2.6e-06,
5613706,,0.9235527,
5591634,,5.12e-05,
5646814,,7e-07,
5635778,,2.92e-05,
5608377,,0.0,
5663557,,3.41e-05,
5619413,,0.834695,
5597341,,0.000214,
5652521,,2.7e-06,
5641485,,2.19e-05,
5630204,,0.0001042,
5602581,,7.84e-05,
5657761,,1.97e-05,
5624653,,0.1387648,
5613617,,3.83e-05,
5591545,,1.1e-06,
5646725,,0.0001663,
5635689,,2.88e-05,
5608288,,0.8550469,
5663468,,2e-07,
5619324,,9.66e-05,
5597252,,4.8e-06,
5652432,,6.2e-06,
5641396,,3.88e-05,
5630460,,0.1356773,
5602492,,2e-07,
5657672,,4.6e-06,
5624564,,0.0139146,
5613528,,2.3e-06,
5591456,,0.970345,
5646636,,0.0797846,
5635600,,3e-05,
5608199,,8.7e-06,
5663379,,7.5e-06,
5619235,,2e-07,
5597163,,0.0004786,
5652343,,7.3e-06,
5641307,,7.91e-05,
5630371,,0.0004834,
5602403,,1e-06,
5657583,,3.2e-06,
5624475,,4e-07,
5613439,,8e-07,
5591367,,1.8e-06,
5646547,,0.8930016,
5635511,,0.0,
5608110,,0.1344379,
5663290,,0.0001751,
5619146,,4.09e-05,
5597074,,0.0004796,
5652254,,8.8e-06,
5641218,,2.5e-06,
5630282,,0.0001254,
5602659,,6e-06,
5657839,,1e-07,
5624731,,0.0001674,
5613695,,7.4e-06,
5591623,,1e-07,
5646803,,8.05e-05,
5635767,,2.8e-06,
5608366,,4.4e-06,
5663546,,0.829073,
5619402,,2.86e-05,
5597330,,1.5e-06,
5652510,,0.0001074,
5641474,,3.2e-06,
5630193,,0.0035431,
5602570,,2.71e-05,
5657750,,3e-07,
5624642,,2.2e-05,
5613606,,0.0009335,
5591534,,4.98e-05,
5646714,,1e-07,
5635678,,3e-07,
5608277,,0.0,
5663457,,3.11e-05,
5619313,,0.8882375,
5597241,,2.61e-05,
5652421,,0.0001809,
5641385,,0.8988697,
5630449,,0.00014,
5602481,,6.2e-06,
5657661,,0.1131787,
5624553,,3e-07,
5613517,,3.91e-05,
5591445,,2.8e-05,
5646625,,3.2e-06,
5635589,,1.7e-06,
5608188,,0.8640964,
5663368,,9.3e-05,
5619224,,3.48e-05,
5597152,,5.4e-05,
5652332,,0.0003553,
5641296,,0.0141464,
5630360,,2.24e-05,
5602737,,8e-07,
5657917,,2e-07,
5624809,,0.000919,
5613773,,7.4e-06,
5591701,,0.0005751,
5646881,,9.6e-06,
5635845,,7e-07,
5602392,,6.05e-05,
5657572,,0.0001003,
5624464,,3.82e-05,
5613428,,0.0001237,
5591356,,0.0001729,
5646536,,2.4e-06,
5635500,,2.94e-05,
5608099,,0.0004983,
5663279,,7e-07,
5619135,,0.000426,
5597063,,5.52e-05,
5652243,,0.0003538,
5641207,,6.5e-06,
5630271,,0.0012389,
5602648,,6.12e-05,
5657828,,1.11e-05,
5624720,,0.0265917,
5613684,,5.43e-05,
5591612,,9e-07,
5646792,,0.0008189,
5635756,,2.92e-05,
5608355,,0.0005542,
5663535,,9.2e-06,
5619391,,3.82e-05,
5597319,,2.11e-05,
5652499,,5e-07,
5641463,,0.0005468,
5630182,,5e-07,
5602559,,0.0897296,
5657739,,7.72e-05,
5624631,,1.2e-06,
5613595,,2e-07,
5591523,,9.7e-06,
5646703,,3.2e-06,
5635667,,0.154492,
5608266,,7.1e-06,
5663446,,1e-07,
5619302,,0.000676,
5597230,,0.0002089,
5652410,,1.3e-06,
5641374,,1.6e-06,
5630438,,1.4e-06,
5602470,,0.0001079,
5657650,,2.7e-06,
5624542,,0.0002701,
5613506,,0.0011684,
5591434,,1e-07,
5646614,,3.21e-05,
5635578,,0.0002652,
5608177,,0.0005645,
5663357,,0.0582896,
5619213,,0.1067101,
5597141,,0.000486,
5652321,,9.3e-06,
5641285,,3.4e-06,
5630349,,0.1097725,
5602726,,3.8e-05,
5657906,,4.02e-05,
5624798,,0.0,
5613762,,4.28e-05,
5591690,,1.25e-05,
5646870,,0.0007008,
5635834,,0.000204,
5608433,,0.0,
5663613,,1.45e-05,
5619469,,4.8e-06,
5597397,,0.950537,
5652577,,5.8e-06,
5641541,,4.14e-05,
5608088,,5.2e-06,
5663268,,1e-07,
5619124,,1.2e-06,
5597052,,0.000497,
5652232,,1.9e-06,
5641196,,2.31e-05,
5630260,,5.68e-05,
5602637,,3e-07,
5657817,,1e-07,
5624709,,1.2e-05,
5613673,,0.0194978,
5591601,,5.34e-05,
5646781,,1.5e-06,
5635745,,2.8e-06,
5608344,,0.0,
5663524,,5.94e-05,
5619380,,5.2e-06,
5597308,,0.0014227,
5652488,,6.9e-06,
5641452,,1.32e-05,
5630171,,4.9e-06,
5602548,,2.5e-06,
5657728,,2e-07,
5624620,,0.0028072,
5613584,,4.9e-06,
5591512,,0.0002807,
5646692,,1.53e-05,
5635656,,8.9e-05,
5608255,,0.1452653,
5663435,,9e-07,
5619291,,1.95e-05,
5597219,,4.98e-05,
5652399,,3.15e-05,
5641363,,0.0002522,
5630427,,8.92e-05,
5602459,,3e-07,
5657639,,5.59e-05,
5624531,,9.1e-06,
5613495,,0.0001626,
5591423,,2e-07,
5646603,,0.0004543,
5635567,,1.4e-05,
5608166,,0.0001757,
5663346,,9e-07,
5619202,,1e-07,
5597130,,4.88e-05,
5652310,,5.95e-05,
5641274,,0.0001034,
5630338,,1.55e-05,
5602715,,4.6e-06,
5657895,,6e-07,
5624787,,2.14e-05,
5613751,,0.0028701,
5591679,,1e-07,
5646859,,2.01e-05,
5635823,,1.36e-05,
5608422,,2.1e-06,
5663602,,2e-07,
5619458,,0.0001274,
5597386,,0.0484352,
5652566,,0.0001681,
5641530,,0.0,
5630249,,1e-07,
5602626,,0.0001273,
5657806,,1.07e-05,
5624698,,0.0853914,
5613662,,5.1e-06,
5591590,,1e-07,
5646770,,1.5e-05,
5635734,,2.56e-05,
5608333,,4.5e-06,
5663513,,0.1800613,
5619369,,0.0,
5597297,,5e-06,
5652477,,0.0003693,
5641441,,3e-07,
5630505,,6e-06,
5630160,,2.3e-05,
5602537,,5.44e-05,
5657717,,4.02e-05,
5613573,,1.09e-05,
5591501,,2.74e-05,
5646681,,5.59e-05,
5635645,,8.6e-06,
5608244,,0.0007146,
5663424,,5.9e-06,
5619280,,4.3e-06,
5597208,,0.0824775,
5652388,,0.1844259,
5641352,,1.6e-06,
5630416,,0.0032688,
5602448,,5.71e-05,
5657628,,0.0013177,
5624520,,2e-07,
5613484,,0.9363245,
5591412,,1.1e-06,
5646592,,4e-07,
5635556,,0.0004098,
5608155,,6.6e-06,
5663335,,3e-06,
5619191,,3e-07,
5597119,,0.0005024,
5652299,,0.5730619,
5641263,,1e-07,
5630327,,0.0002673,
5602704,,4.4e-05,
5657884,,0.0001984,
5624776,,0.0063305,
5613740,,8e-07,
5591668,,3.51e-05,
5646848,,0.0007068,
5635812,,1.4e-06,
5608411,,0.0001383,
5663591,,1.6e-05,
5619447,,2.4e-06,
5597375,,0.0004817,
5652555,,6e-07,
5641519,,4.18e-05,
5630238,,3.5e-06,
5602615,,2e-07,
5657795,,0.0002412,
5624687,,0.0021926,
5613651,,3.63e-05,
5591579,,7e-07,
5646759,,5.4e-05,
5635723,,1.6e-06,
5608322,,0.0014419,
5663502,,6.64e-05,
5619358,,3.62e-05,
5597286,,2.71e-05,
5652466,,1.6e-06,
5641430,,5.2e-06,
5630494,,3.2e-05,
5602526,,0.0,
5657706,,0.001125,
5624598,,0.0023914,
5613562,,3.77e-05,
5591490,,1.7e-06,
5646670,,0.0009583,
5635634,,0.8294382,
5608233,,0.0001623,
5663413,,8.53e-05,
5619269,,2.5e-06,
5597197,,0.013386,
5652377,,1.4e-06,
5641341,,0.0002153,
5630405,,4.6e-06,
5602437,,0.8450953,
5657617,,7e-07,
5624509,,0.0002342,
5613473,,9.9e-06,
5591401,,0.0001189,
5646581,,3e-06,
5635545,,5.7e-06,
5608144,,0.0016407,
5663324,,5.83e-05,
5619180,,3.5e-05,
5597108,,5.4e-05,
5652288,,4.2e-06,
5641252,,6e-06,
5630316,,6.58e-05,
5602693,,1.3e-06,
5657873,,2.04e-05,
5624765,,6.7e-06,
5613729,,5.7e-06,
5591657,,1e-07,
5646837,,1.0,
5635801,,2.92e-05,
5608400,,1.2e-06,
5663580,,0.000221,
5619436,,0.0001038,
5597364,,0.0481108,
5652544,,2.68e-05,
5641508,,0.0,
5630227,,1.05e-05,
5602604,,8.03e-05,
5657784,,6.8e-06,
5624676,,0.1433645,
5613640,,0.0012164,
5591568,,5.12e-05,
5646748,,0.0013622,
5635712,,2.84e-05,
5608311,,1e-07,
5663491,,2e-07,
5619347,,3.5e-06,
5597275,,0.0002122,
5652455,,5.59e-05,
5641419,,0.0002416,
5630483,,1.6e-06,
5602515,,4.7e-06,
5657695,,4.5e-06,
5624587,,0.1990137,
5613551,,0.0003013,
5591479,,0.0001014,
5646659,,0.0002676,
5635623,,1.23e-05,
5608222,,0.8600064,
5663402,,0.9180107,
5619258,,0.1517711,
5597186,,5.2e-05,
5652366,,6.19e-05,
5641330,,5.3e-06,
5630394,,0.0001459,
5602426,,4.8e-06,
5657606,,2.08e-05,
5624498,,1.75e-05,
5613462,,3.77e-05,
5591390,,1e-07,
5646570,,7.1e-06,
5635534,,0.9053892,
5608133,,0.0004755,
5663313,,0.0083082,
5619169,,0.0015318,
5597097,,0.0004899,
5652277,,0.0001505,
5641241,,2.99e-05,
5630305,,4.6e-06,
5602682,,4.62e-05,
5657862,,0.1246219,
5624754,,0.0093153,
5613718,,5.54e-05,
5591646,,4e-07,
5646826,,8.42e-05,
5635790,,1.4e-06,
5608389,,0.0001187,
5663569,,2e-07,
5619425,,3.5e-06,
5597353,,0.9490114,
5652533,,0.2361763,
5641497,,1.8e-06,
5630216,,0.0001179,
5602593,,2e-07,
5657773,,0.0,
5624665,,0.0014866,
5613629,,3.4e-06,
5591557,,1e-07,
5646737,,2.04e-05,
5635701,,1.4e-06,
5608300,,7e-06,
5663480,,2.7e-05,
5619336,,0.8354446,
5597264,,0.0026388,
5652444,,0.5221987,
5641408,,1.2e-06,
5630472,,3.07e-05,
5602504,,8.4e-05,
5657684,,0.0003427,
5624576,,9.1e-06,
5613540,,1e-07,
5591468,,1.03e-05,
5646648,,6.2e-05,
5635612,,3e-06,
5608211,,0.7686784,
5663391,,1.1e-06,
5619247,,1e-07,
5597175,,0.207077,
5652355,,5e-07,
5641319,,1.5e-06,
5630383,,5.44e-05,
5602415,,0.0003581,
5657595,,0.0006464,
5624487,,9e-07,
5613451,,0.0002264,
5591379,,3e-07,
5646559,,0.0001512,
5635523,,1.35e-05,
5608122,,0.0001025,
5663302,,0.0003316,
5619158,,1.8e-06,
5597086,,5.32e-05,
5652266,,6e-07,
5641230,,1e-07,
5630294,,2.9e-05,
5602671,,1e-07,
5657851,,4e-06,
5624743,,4e-07,
5613707,,0.0702106,
5591635,,5.12e-05,
5646815,,0.8871963,
5635779,,2.92e-05,
5608378,,0.0,
5663558,,2.85e-05,
5619414,,0.1582475,
5597342,,6.7e-06,
5652522,,1.4e-06,
5641486,,1.83e-05,
5630205,,7.09e-05,
5602582,,7.84e-05,
5657762,,1.68e-05,
5624654,,0.1135227,
5613618,,3.83e-05,
5591546,,7e-07,
5646726,,0.0002095,
5635690,,2.88e-05,
5608289,,0.1430224,
5663469,,2e-07,
5619325,,2.67e-05,
5597253,,3.3e-06,
5652433,,3.5e-06,
5641397,,2.23e-05,
5630461,,0.0004991,
5602493,,1e-07,
5657673,,4.5e-06,
5624565,,0.0077922,
5613529,,2.3e-06,
5591457,,0.0280957,
5646637,,0.0030784,
5635601,,2.92e-05,
5608200,,5.8e-06,
5663380,,5e-06,
5619236,,2e-07,
5597164,,0.0004548,
5652344,,6.5e-06,
5641308,,4.32e-05,
5630372,,0.0004105,
5602404,,6e-07,
5657584,,1.2e-06,
5624476,,4e-07,
5613440,,2e-07,
5591368,,1.8e-06,
5646548,,0.1023063,
5635512,,0.0,
5608111,,0.0039055,
5663291,,0.000142,
5619147,,3.25e-05,
5597075,,0.0004366,
5652255,,7.8e-06,
5641219,,2.5e-06,
5630283,,0.0001185,
5602660,,6e-06,
5657840,,1e-07,
5624732,,0.0001504,
5613696,,6.5e-06,
5591624,,1e-07,
5646804,,5.49e-05,
5635768,,1.4e-06,
5608367,,3.6e-06,
5663547,,0.1693379,
5619403,,2.86e-05,
5597331,,1e-06,
5652511,,5.68e-05,
5641475,,5e-07,
5630194,,0.0035431,
5602571,,8.2e-06,
5657751,,3e-07,
5624643,,1.18e-05,
5613607,,0.0005108,
5591535,,4.98e-05,
5646715,,1e-07,
5635679,,3e-07,
5608278,,0.0,
5663458,,2.91e-05,
5619314,,0.1072099,
5597242,,2.1e-05,
5652422,,0.0001224,
5641386,,0.099545,
5630450,,0.0001006,
5602482,,5.2e-06,
5657662,,0.000323,
5624554,,2e-07,
5613518,,2.39e-05,
5591446,,2.8e-05,
5646626,,3.2e-06,
5635590,,1.7e-06,
5608189,,0.1216259,
5663369,,8.63e-05,
5619225,,3.48e-05,
5597153,,2.24e-05,
5652333,,0.0002369,
5641297,,0.0008702,
5630361,,2.19e-05,
5602738,,8e-07,
5657918,,0.8652185,
5624810,,0.0003578,
5613774,,5.7e-06,
5591702,,0.0001224,
5646882,,9.6e-06,
5635846,,7e-07,
5602393,,6.05e-05,
5657573,,5.9e-05,
5624465,,1.92e-05,
5613429,,0.0001237,
5591357,,0.0001299,
5646537,,2.4e-06,
5635501,,1.99e-05,
5608100,,0.0004983,
5663280,,2e-07,
5619136,,0.0002467,
5597064,,2.45e-05,
5652244,,0.0002358,
5641208,,5.4e-06,
5630272,,0.0010487,
5602649,,6.12e-05,
5657829,,4.6e-06,
5624721,,0.0226991,
5613685,,3.31e-05,
5591613,,5e-07,
5646793,,0.0007072,
5635757,,2.92e-05,
5608356,,0.0002811,
5663536,,9.1e-06,
5619392,,2.41e-05,
5597320,,1.17e-05,
5652500,,5e-07,
5641464,,0.0002895,
5630183,,1e-07,
5602560,,0.0008226,
5657740,,2.57e-05,
5624632,,0.9090976,
5613596,,4e-07,
5591524,,6.9e-06,
5646704,,1.8e-06,
5635668,,0.0005419,
5608267,,6.4e-06,
5663447,,1e-07,
5619303,,0.0004173,
5597231,,0.0002028,
5652411,,8e-07,
5641375,,1.5e-06,
5630439,,0.9682594,
5602471,,0.0001079,
5657651,,8e-07,
5624543,,0.0002237,
5613507,,0.0005716,
5591435,,1e-07,
5646615,,2.88e-05,
5635579,,0.0002652,
5608178,,0.0005645,
5663358,,0.0066822,
5619214,,0.0015299,
5597142,,0.0004852,
5652322,,8.4e-06,
5641286,,3.4e-06,
5630350,,0.000335,
5602727,,3.8e-05,
5657907,,4.02e-05,
5613763,,2.23e-05,
5591691,,6.1e-06,
5646871,,0.0005398,
5635835,,0.000204,
5608434,,0.0,
5663614,,1.42e-05,
5619470,,1.2e-06,
5597398,,0.048466,
5652578,,2.9e-06,
5641542,,1.52e-05,
5608089,,6e-07,
5663269,,1e-07,
5619125,,7e-07,
5597053,,0.000247,
5652233,,1.9e-06,
5641197,,2.14e-05,
5630261,,4.82e-05,
5602638,,1e-07,
5657818,,1e-07,
5624710,,1.12e-05,
5613674,,0.0021712,
5591602,,5.34e-05,
5646782,,1.5e-06,
5635746,,1.4e-06,
5608345,,0.0,
5663525,,4.95e-05,
5619381,,2.6e-06,
5597309,,0.0007044,
5652489,,6.8e-06,
5641453,,4.9e-06,
5630172,,4.4e-06,
5602549,,1.4e-06,
5657729,,1e-07,
5624621,,0.0024382,
5613585,,3e-06,
5591513,,0.0001554,
5646693,,7.4e-06,
5635657,,6.74e-05,
5608256,,0.0014541,
5663436,,9e-07,
5619292,,1.54e-05,
5597220,,1.79e-05,
5652400,,1.75e-05,
5641364,,0.0002103,
5630428,,8.92e-05,
5602460,,1e-07,
5657640,,2.16e-05,
5624532,,9e-06,
5613496,,5.42e-05,
5591424,,2e-07,
5646604,,0.0003029,
5635568,,9.2e-06,
5608167,,9.76e-05,
5663347,,6e-07,
5619203,,1e-07,
5597131,,2.25e-05,
5652311,,5.95e-05,
5641275,,2.69e-05,
5630339,,1.4e-05,
5602716,,9e-07,
5657896,,6e-07,
5624788,,2.14e-05,
5613752,,0.0015391,
5591680,,0.8795359,
5646860,,4.02e-05,
5635824,,1.36e-05,
5608423,,8e-07,
5663603,,1e-07,
5619459,,7.44e-05,
5597387,,0.0001741,
5652567,,0.0001153,
5641531,,0.0,
5630250,,0.9264397,
5602627,,7.93e-05,
5657807,,5.4e-06,
5624699,,0.0009136,
5613663,,2.8e-06,
5591591,,1e-07,
5646771,,7.3e-06,
5635735,,2.56e-05,
5608334,,4.5e-06,
5663514,,0.0003656,
5619370,,0.8954188,
5597298,,3.5e-06,
5652478,,0.0002462,
5641442,,3e-07,
5630506,,5.6e-06,
5630161,,2.3e-05,
5602538,,5.44e-05,
5657718,,3.04e-05,
5624610,,0.2021174,
5613574,,8.7e-06,
5591502,,2.74e-05,
5646682,,5.23e-05,
5635646,,1.5e-06,
5608245,,0.0003081,
5663425,,5.6e-06,
5619281,,3.5e-06,
5597209,,0.0007042,
5652389,,0.0020078,
5641353,,5e-07,
5630417,,0.0008837,
5602449,,4.64e-05,
5657629,,0.0006325,
5624521,,0.8715656,
5613485,,0.0549251,
5591413,,1.1e-06,
5646593,,4e-07,
5635557,,0.0003926,
5608156,,0.8235216,
5663336,,2.1e-06,
5619192,,2e-07,
5597120,,0.0009632,
5652300,,0.244593,
5641264,,1e-07,
5630328,,0.0001382,
5602705,,4.4e-05,
5657885,,6.58e-05,
5624777,,0.0044581,
5613741,,8e-07,
5591669,,1.3e-05,
5646849,,0.0003029,
5635813,,8e-07,
5608412,,0.0001383,
5663592,,4.3e-06,
5619448,,2.4e-06,
5597376,,0.0004846,
5652556,,4e-07,
5641520,,3.83e-05,
5630239,,2.6e-06,
5602616,,0.0,
5657796,,0.0001608,
5624688,,0.0013069,
5613652,,3.02e-05,
5591580,,4e-07,
5646760,,5e-05,
5635724,,8e-07,
5608323,,0.0005261,
5663503,,2.68e-05,
5619359,,3.46e-05,
5597287,,2.09e-05,
5652467,,1.6e-06,
5641431,,4.6e-06,
5630495,,3.08e-05,
5602527,,0.8374079,
5657707,,0.0007082,
5624599,,0.002156,
5613563,,3.77e-05,
5591491,,3e-07,
5646671,,0.0005498,
5635635,,0.1690668,
5608234,,9.84e-05,
5663414,,6.17e-05,
5619270,,2.5e-06,
5597198,,0.013386,
5652378,,1.4e-06,
5641342,,0.0001038,
5630406,,6.2e-06,
5602438,,0.1545017,
5657618,,5e-07,
5624510,,0.0001857,
5613474,,1.16e-05,
5591402,,3.45e-05,
5646582,,2.5e-06,
5635546,,2.9e-06,
5608145,,0.0006607,
5663325,,5.81e-05,
5619181,,3.5e-05,
5597109,,5.16e-05,
5652289,,2.1e-06,
5641253,,6e-06,
5630317,,3.29e-05,
5602694,,1.2e-06,
5657874,,1.02e-05,
5624766,,6.7e-06,
5613730,,5.7e-06,
5591658,,0.0,
5646838,,0.9398108,
5635802,,1.35e-05,
5608401,,1.2e-06,
5663581,,0.0001449,
5619437,,0.0001038,
5597365,,0.0001946,
5652545,,1.48e-05,
5641509,,0.0,
5630228,,1.03e-05,
5602605,,8.03e-05,
5657785,,2.7e-06,
5624677,,0.1081266,
5613641,,0.0006944,
5591569,,5.12e-05,
5646749,,0.000531,
5635713,,1.38e-05,
5608312,,1e-07,
5663492,,1e-07,
5619348,,5.8e-06,
5597276,,0.0001532,
5652456,,2.69e-05,
5641420,,0.0001933,
5630484,,0.0,
5602516,,1.7e-06,
5657696,,3.8e-06,
5624588,,0.1409681,
5613552,,0.0001662,
5591480,,3.72e-05,
5646660,,0.0001606,
5635624,,1.23e-05,
5608223,,0.1245602,
5663403,,0.0621277,
5619259,,0.0011913,
5597187,,5.2e-05,
5652367,,5.7e-05,
5641331,,2.8e-06,
5630395,,0.0001229,
5602427,,3.2e-06,
5657607,,2.06e-05,
5624499,,9e-07,
5613463,,3.77e-05,
5591391,,1e-07,
5646571,,5.7e-06,
5635535,,0.0923405,
5608134,,0.0004755,
5663314,,0.0055388,
5619170,,0.0005466,
5597098,,0.0002353,
5652278,,0.0001421,
5641242,,2.99e-05,
5630306,,4.2e-06,
5602683,,4.06e-05,
5657863,,0.0001844,
5624755,,0.008869,
5613719,,5.48e-05,
5591647,,4e-07,
5646827,,7.1e-05,
5635791,,8e-07,
5608390,,0.0001187,
5663570,,2e-07,
5619426,,2.4e-06,
5597354,,0.0505518,
5652534,,0.0010475,
5641498,,1.3e-06,
5630217,,8.55e-05,
5602594,,2e-07,
5657774,,0.8750002,
5624666,,0.0005436,
5613630,,2.8e-06,
5591558,,1e-07,
5646738,,9.8e-06,
5635702,,8e-07,
5608301,,5.1e-06,
5663481,,6.66e-05,
5619337,,0.1575881,
5597265,,0.0052776,
5652445,,0.2487168,
5641409,,1.2e-06,
5630473,,2.19e-05,
5602505,,6.34e-05,
5657685,,0.0002712,
5624577,,8.1e-06,
5613541,,1e-07,
5591469,,9.7e-06,
5646649,,1.7e-05,
5635613,,3e-06,
5608212,,0.223411,
5663392,,9e-07,
5619248,,1e-07,
5597176,,0.000597,
5652356,,2e-07,
5641320,,4e-07,
5630384,,3.04e-05,
5602416,,0.0001134,
5657596,,0.0002338,
5624488,,9e-07,
5613452,,0.0001875,
5591380,,2e-07,
5646560,,0.0001401,
5635524,,6.1e-06,
5608123,,7.1e-05,
5663303,,0.0001749,
5619159,,1.4e-06,
5597087,,2.6e-05,
5652267,,2e-07,
5641231,,0.8579447,
5630295,,2.74e-05,
5602672,,0.0,
5657852,,2e-06,
5624744,,0.0,
5613708,,0.0047719,
5591636,,5.12e-05,
5646816,,0.1109145,
5635780,,1.33e-05,
5608379,,0.0,
5663559,,2.01e-05,
5619415,,0.0004612,
5597343,,0.9569702,
5652523,,1.4e-06,
5641487,,1.3e-05,
5630206,,5.66e-05,
5602583,,5.29e-05,
5657763,,1.68e-05,
5624655,,0.123222,
5613619,,3.35e-05,
5591547,,4e-07,
5646727,,0.0001288,
5635691,,1.36e-05,
5608290,,0.0014317,
5663470,,2e-07,
5619326,,2.14e-05,
5597254,,2.5e-06,
5652434,,3.5e-06,
5641398,,2.23e-05,
5630462,,0.0004809,
5602494,,1e-07,
5657674,,3.6e-06,
5624566,,0.0032931,
5613530,,1.4e-06,
5591458,,0.000281,
5646638,,0.0006837,
5635602,,2.92e-05,
5608201,,2.9e-06,
5663381,,3.5e-06,
5619237,,2e-07,
5597165,,0.0001675,
5652345,,6.1e-06,
5641309,,1.92e-05,
5630373,,9.96e-05,
5602405,,3e-07,
5657585,,5e-07,
5624477,,2e-07,
5613441,,0.8448585,
5591369,,1.1e-06,
5646549,,0.0012118,
5635513,,0.0,
5608112,,0.0032546,
5663292,,9.47e-05,
5619148,,2.27e-05,
5597076,,0.0002042,
5652256,,6.1e-06,
5641220,,2.5e-06,
5630284,,0.0001185,
5602661,,5.2e-06,
5657841,,0.8681324,
5624733,,7.31e-05,
5613697,,6.4e-06,
5591625,,0.0,
5646805,,4.71e-05,
5635769,,8e-07,
5608368,,3e-07,
5663548,,0.0004181,
5619404,,2.86e-05,
5597332,,1e-06,
5652512,,5.52e-05,
5641476,,5e-07,
5630195,,0.0034014,
5602572,,8.2e-06,
5657752,,0.0,
5624644,,1.18e-05,
5613608,,0.0002454,
5591536,,4.98e-05,
5646716,,0.8703886,
5635680,,3e-07,
5608279,,0.0,
5663459,,2.51e-05,
5619315,,0.0022573,
5597243,,1.43e-05,
5652423,,0.0001206,
5641387,,0.0009097,
5630451,,9.96e-05,
5602483,,4.3e-06,
5657663,,0.0002717,
5624555,,2e-07,
5613519,,2.38e-05,
5591447,,2.8e-05,
5646627,,3.2e-06,
5635591,,1e-06,
5608190,,0.0129164,
5663370,,5.88e-05,
5619226,,3.48e-05,
5597154,,0.6555129,
5652334,,0.0001774,
5641298,,0.0006438,
5630362,,1.87e-05,
5602739,,1e-07,
5657919,,0.1312279,
5624811,,0.0001866,
5613775,,5.1e-06,
5591703,,3.83e-05,
5646883,,7.4e-06,
5635847,,7e-07,
5602394,,6.05e-05,
5657574,,4.01e-05,
5624466,,1.02e-05,
5613430,,0.0001214,
5591358,,0.0001192,
5646538,,2.4e-06,
5635502,,1.79e-05,
5608101,,0.0004251,
5663281,,2e-07,
5619137,,0.0002165,
5597065,,0.5522392,
5652245,,0.0001957,
5641209,,5.1e-06,
5630273,,0.0010487,
5602650,,5.83e-05,
5657830,,3.9e-06,
5624722,,0.0148914,
5613686,,3.31e-05,
5591614,,5e-07,
5646794,,0.0002685,
5635758,,1.29e-05,
5608357,,0.000144,
5663537,,6.5e-06,
5619393,,2.41e-05,
5597321,,9.7e-06,
5652501,,2e-07,
5641465,,0.0001447,
5630184,,1e-07,
5602561,,0.0004632,
5657741,,1.9e-05,
5624633,,0.0849739,
5613597,,2e-07,
5591525,,3.4e-06,
5646705,,1.1e-06,
5635669,,0.0001903,
